close,ema20,ema50,rsi14,ema_spread,price_vs_ema20,candle_range,rsi_slope,ema20_slope,volume_ratio,trend,bos,future_return,target
96966.08,96333.77749824981,95628.41350982306,61.14305732644902,0.007274337463438213,0.006520862777480467,0.003399642431662641,-14.172305953157327,66.55815807897307,0.7034474855998477,UPTREND,NO_BOS,2268.020000000004,1
97022.01,96399.32345079744,95683.06435257511,53.54648596233721,0.0073824392859139255,0.0064179926719983805,0.00621395083445498,-7.59657136411181,65.54595254763262,1.0760047379712367,UPTREND,BOS_UP,2433.949999999997,1
96938.0,96450.62597929292,95732.27751521922,38.90605040065032,0.007410390807255159,0.005027688014061364,0.0069350512698838854,-14.640435561686886,51.30252849547833,1.0913811677703664,UPTREND,BOS_UP,3834.1699999999983,1
96923.91,96495.70064793169,95779.00820089689,42.00266795049232,0.007394382325628446,0.0044179950238110695,0.0040035528900969185,3.0966175498419943,45.07466863877198,0.7321239681960748,UPTREND,NO_BOS,4419.340000000011,1
96857.15,96530.12439574773,95821.28827144996,58.28462073764766,0.007318366525318677,0.003376370296382528,0.004656754818823325,16.28195278715534,34.42374781603576,0.7743571826818066,UPTREND,NO_BOS,4719.590000000011,1
96307.54,96508.92588186699,95840.35696668722,44.682201807453794,0.006942020481260041,-0.0020910707704401735,0.007237335726776894,-13.602418930193863,-21.198513880735845,0.6308055751855607,UPTREND,BOS_DOWN,4771.790000000008,1
96593.59,96516.98913121299,95869.89551701321,50.42052969049581,0.00669913618698488,0.0007930222780518388,0.010221071605268979,5.738327883042018,8.063249345999793,1.9099111863463718,DOWNTREND,BOS_DOWN,5119.9800000000105,1
96180.01,96484.89588062128,95882.0568692872,45.65033875192075,0.006267820218921499,-0.0031699506022226567,0.00873767844274501,-4.7701909385750625,-32.09325059171533,1.3015054918263667,DOWNTREND,BOS_DOWN,5841.0,1
96766.8,96511.74389199069,95916.75267833476,53.85036704296085,0.006148712302731192,0.0026357811564433,0.0071293046788775145,8.200028291040098,26.848011369409505,0.5242165173685233,DOWNTREND,NO_BOS,5707.399999999994,1
97120.63,96569.73304513443,95963.9635536942,52.385738287487015,0.00623728955877076,0.005672295936152527,0.006899049151555067,-1.4646287554738322,57.98915314374608,0.7658419806165858,UPTREND,NO_BOS,5755.069999999992,1
97262.88,96635.74704083592,96014.90145354933,54.33614735226414,0.006383170920772538,0.006447813998146902,0.002926810310367252,1.9504090647771264,66.01399570149078,0.6462070165870596,UPTREND,NO_BOS,6231.100000000006,1
97030.5,96673.34256075631,96054.72884752779,50.88736434055725,0.0063754563073314275,0.003680878066625326,0.004245675328891497,-3.448783011706894,37.59551992038905,0.6180069541920311,UPTREND,NO_BOS,5049.990000000005,1
97770.01,96777.78707877953,96121.99477507571,60.210952764684464,0.006707499607536224,0.01014854065393334,0.009263679117962722,9.323588424127216,104.44451802321419,1.5369488709993469,UPTREND,BOS_UP,5282.12999999999,1
97816.21,96876.68449984814,96188.43458781784,60.52448567219934,0.007036153946572826,0.009605008210314703,0.007831012876086693,0.31353290751487606,98.89742106861377,3.1934314294147272,UPTREND,BOS_UP,3913.5099999999948,1
